# fit,CoC4-expert-from-agent-project,stored_as,author-fit-P2-04-from-agent-project.xrcx,min_limit,1.600E-06
two_theta_deg,measured_reflectivity,fitted_reflectivity
3.372,3.952600E-06,2.324800E-06
3.373,3.952600E-06,2.452900E-06
3.375,3.733000E-06,2.555700E-06
3.376,3.513400E-06,2.621800E-06
3.378,2.854600E-06,2.643700E-06
3.379,2.635000E-06,2.619100E-06
3.381,2.195900E-06,2.550900E-06
3.382,1.976300E-06,2.447200E-06
3.384,1.756700E-06,2.319400E-06
3.385,1.537100E-06,2.181100E-06
3.387,1.976300E-06,2.045300E-06
3.388,2.195900E-06,1.922900E-06
3.390,1.976300E-06,1.820900E-06
3.391,2.415500E-06,1.742200E-06
3.393,2.415500E-06,1.686000E-06
3.394,2.415500E-06,1.648600E-06
3.396,1.976300E-06,1.625700E-06
3.397,1.756700E-06,1.612700E-06
3.399,1.756700E-06,1.605800E-06
3.400,1.317500E-06,1.602600E-06
3.402,1.317500E-06,1.601100E-06
3.403,1.537100E-06,1.600700E-06
3.405,1.537100E-06,1.600900E-06
3.406,1.537100E-06,1.601600E-06
3.408,1.537100E-06,1.602900E-06
3.409,1.756700E-06,1.604900E-06
3.411,1.756700E-06,1.607500E-06
3.412,1.537100E-06,1.610600E-06
3.414,1.537100E-06,1.613900E-06
3.415,1.537100E-06,1.616700E-06
3.417,1.537100E-06,1.618600E-06
3.418,1.317500E-06,1.619100E-06
3.420,1.317500E-06,1.618000E-06
3.421,1.317500E-06,1.615700E-06
3.423,1.317500E-06,1.612600E-06
3.424,1.976300E-06,1.609300E-06
3.426,1.976300E-06,1.606400E-06
3.427,1.976300E-06,1.604000E-06
3.429,1.976300E-06,1.602300E-06
3.430,2.195900E-06,1.601200E-06
3.432,2.415500E-06,1.600600E-06
3.433,1.756700E-06,1.600300E-06
3.435,1.756700E-06,1.600100E-06
3.436,2.195900E-06,1.600000E-06
3.438,2.415500E-06,1.600000E-06
3.439,2.415500E-06,1.600000E-06
3.441,2.415500E-06,1.600000E-06
3.442,2.415500E-06,1.600000E-06
3.444,2.854600E-06,1.600000E-06
3.445,2.415500E-06,1.600000E-06
3.447,2.415500E-06,1.600000E-06
3.448,2.195900E-06,1.600000E-06
3.450,1.976300E-06,1.600000E-06
3.451,1.976300E-06,1.600000E-06
3.453,1.537100E-06,1.600000E-06
3.454,1.537100E-06,1.600000E-06
3.456,1.317500E-06,1.600000E-06
3.457,1.317500E-06,1.600000E-06
3.459,1.317500E-06,1.600000E-06
3.460,1.317500E-06,1.600000E-06
3.462,1.537100E-06,1.600000E-06
3.463,1.537100E-06,1.600000E-06
3.465,1.537100E-06,1.600000E-06
3.466,1.976300E-06,1.600000E-06
3.468,1.976300E-06,1.600000E-06
3.469,1.976300E-06,1.600000E-06
3.471,1.756700E-06,1.600000E-06
3.472,1.756700E-06,1.600000E-06
3.474,1.756700E-06,1.600000E-06
3.475,1.537100E-06,1.600000E-06
3.477,1.976300E-06,1.600000E-06
3.478,1.976300E-06,1.600000E-06
3.480,1.976300E-06,1.600000E-06
3.481,1.976300E-06,1.600000E-06
3.483,1.976300E-06,1.600000E-06
3.484,1.756700E-06,1.600000E-06
3.486,1.537100E-06,1.600000E-06
3.487,1.537100E-06,1.600000E-06
3.489,1.537100E-06,1.600000E-06
3.490,1.537100E-06,1.600000E-06
3.492,2.195900E-06,1.600000E-06
3.493,2.195900E-06,1.600000E-06
3.495,1.976300E-06,1.600000E-06
3.496,1.976300E-06,1.600000E-06
3.498,1.976300E-06,1.600000E-06
3.499,2.195900E-06,1.600000E-06
3.501,1.537100E-06,1.600000E-06
3.502,1.537100E-06,1.600000E-06
3.504,1.537100E-06,1.600000E-06
3.505,1.537100E-06,1.600000E-06
3.507,1.537100E-06,1.600000E-06
3.508,1.317500E-06,1.600000E-06
3.510,1.317500E-06,1.600000E-06
3.511,1.317500E-06,1.600000E-06
3.513,1.317500E-06,1.600000E-06
3.514,1.317500E-06,1.600000E-06
3.516,1.537100E-06,1.600000E-06
3.517,1.756700E-06,1.600000E-06
3.519,1.756700E-06,1.600000E-06
3.520,1.756700E-06,1.600000E-06
3.522,1.976300E-06,1.600000E-06
3.523,1.976300E-06,1.600000E-06
3.525,1.976300E-06,1.600000E-06
3.526,1.756700E-06,1.600000E-06
3.528,1.756700E-06,1.600000E-06
3.529,1.756700E-06,1.600000E-06
3.531,1.756700E-06,1.600000E-06
3.532,1.756700E-06,1.600000E-06
3.534,1.537100E-06,1.600000E-06
3.535,1.537100E-06,1.600000E-06
3.537,1.537100E-06,1.600000E-06
3.538,1.537100E-06,1.600000E-06
3.540,1.537100E-06,1.600000E-06
3.541,1.756700E-06,1.600000E-06
3.543,1.756700E-06,1.600000E-06
3.544,1.756700E-06,1.600000E-06
3.546,1.756700E-06,1.600000E-06
3.547,1.756700E-06,1.600000E-06
3.549,1.537100E-06,1.600000E-06
3.550,1.317500E-06,1.600000E-06
3.552,1.317500E-06,1.600000E-06
3.553,1.317500E-06,1.600000E-06
3.555,1.317500E-06,1.600000E-06
3.556,1.317500E-06,1.600000E-06
3.558,1.317500E-06,1.600000E-06
3.559,1.756700E-06,1.600000E-06
3.561,1.756700E-06,1.600000E-06
3.562,1.756700E-06,1.600000E-06
3.564,1.756700E-06,1.600000E-06
3.565,1.756700E-06,1.600000E-06
3.567,1.756700E-06,1.600000E-06
3.568,1.317500E-06,1.600000E-06
3.570,1.317500E-06,1.600000E-06
3.571,1.317500E-06,1.600000E-06
3.573,1.317500E-06,1.600000E-06
3.574,1.317500E-06,1.600000E-06
3.576,1.317500E-06,1.600000E-06
3.577,1.537100E-06,1.600000E-06
3.579,1.537100E-06,1.600000E-06
3.580,1.537100E-06,1.600000E-06
3.582,1.537100E-06,1.600000E-06
3.583,1.537100E-06,1.600000E-06
3.585,1.537100E-06,1.600000E-06
3.586,1.317500E-06,1.600000E-06
3.588,1.317500E-06,1.600000E-06
3.589,1.317500E-06,1.600000E-06
3.591,1.317500E-06,1.600000E-06
3.592,1.317500E-06,1.600000E-06
3.594,1.317500E-06,1.600000E-06
3.595,1.317500E-06,1.600000E-06
3.597,1.317500E-06,1.600000E-06
3.598,1.317500E-06,1.600000E-06
3.600,1.317500E-06,1.600000E-06
3.601,1.317500E-06,1.600000E-06
3.603,1.317500E-06,1.600000E-06
3.604,1.317500E-06,1.600000E-06
3.606,1.317500E-06,1.600000E-06
3.607,1.317500E-06,1.600000E-06
3.609,1.537100E-06,1.600000E-06
3.610,1.537100E-06,1.600000E-06
3.612,1.537100E-06,1.600000E-06
3.613,1.537100E-06,1.600000E-06
3.615,1.976300E-06,1.600000E-06
3.616,2.415500E-06,1.600000E-06
3.618,2.195900E-06,1.600000E-06
3.619,2.415500E-06,1.600000E-06
3.621,2.415500E-06,1.600000E-06
3.622,2.415500E-06,1.600000E-06
3.624,1.976300E-06,1.600000E-06
3.625,1.537100E-06,1.600000E-06
3.627,1.756700E-06,1.600000E-06
3.628,1.756700E-06,1.600000E-06
3.630,1.976300E-06,1.600000E-06
3.631,1.976300E-06,1.600000E-06
3.633,1.976300E-06,1.600000E-06
3.634,1.976300E-06,1.600000E-06
3.636,1.756700E-06,1.600000E-06
3.637,1.537100E-06,1.600000E-06
3.639,1.317500E-06,1.600000E-06
3.640,1.537100E-06,1.600000E-06
3.642,1.756700E-06,1.600000E-06
3.643,1.756700E-06,1.600000E-06
3.645,1.756700E-06,1.600000E-06
3.646,1.756700E-06,1.600000E-06
3.648,1.756700E-06,1.600000E-06
3.649,1.756700E-06,1.600000E-06
3.651,1.756700E-06,1.600000E-06
3.652,1.756700E-06,1.600000E-06
3.654,1.976300E-06,1.600000E-06
3.655,1.976300E-06,1.600000E-06
3.657,1.976300E-06,1.600000E-06
3.658,1.756700E-06,1.600000E-06
3.660,1.537100E-06,1.600000E-06
3.661,1.976300E-06,1.600000E-06
3.663,1.976300E-06,1.600000E-06
3.664,1.976300E-06,1.600000E-06
3.666,1.976300E-06,1.600000E-06
3.667,1.976300E-06,1.600000E-06
3.669,1.976300E-06,1.600000E-06
3.670,1.537100E-06,1.600000E-06
3.672,1.317500E-06,1.600000E-06
3.673,1.317500E-06,1.600000E-06
3.675,1.317500E-06,1.600000E-06
3.676,1.317500E-06,1.600000E-06
3.678,1.317500E-06,1.600000E-06
3.679,1.537100E-06,1.600000E-06
3.681,1.537100E-06,1.600000E-06
3.682,1.537100E-06,1.600000E-06
3.684,1.537100E-06,1.600000E-06
3.685,1.976300E-06,1.600000E-06
3.687,1.976300E-06,1.600000E-06
3.688,1.756700E-06,1.600000E-06
3.690,1.756700E-06,1.600000E-06
3.691,1.756700E-06,1.600000E-06
3.693,1.756700E-06,1.600000E-06
3.694,1.537100E-06,1.600000E-06
3.696,1.537100E-06,1.600000E-06
3.697,1.537100E-06,1.600000E-06
3.699,1.537100E-06,1.600000E-06
3.700,1.537100E-06,1.600000E-06
3.702,1.537100E-06,1.600000E-06
3.703,1.756700E-06,1.600000E-06
3.705,1.756700E-06,1.600000E-06
3.706,1.756700E-06,1.600000E-06
3.708,1.756700E-06,1.600000E-06
3.709,1.756700E-06,1.600000E-06
3.711,1.756700E-06,1.600000E-06
3.712,1.317500E-06,1.600000E-06
3.714,1.317500E-06,1.600000E-06
3.715,1.317500E-06,1.600000E-06
3.717,1.317500E-06,1.600000E-06
3.718,1.317500E-06,1.600000E-06
3.720,1.317500E-06,1.600000E-06
3.721,1.317500E-06,1.600000E-06
3.723,1.317500E-06,1.600000E-06
3.724,1.537100E-06,1.600000E-06
3.726,1.537100E-06,1.600000E-06
3.727,1.537100E-06,1.600000E-06
3.729,1.537100E-06,1.600000E-06
3.730,1.537100E-06,1.600000E-06
3.732,1.537100E-06,1.600000E-06
3.733,1.317500E-06,1.600000E-06
3.735,1.317500E-06,1.600000E-06
3.736,1.317500E-06,1.600000E-06
3.738,1.317500E-06,1.600000E-06
3.739,1.317500E-06,1.600000E-06
3.741,1.317500E-06,1.600000E-06
3.742,1.317500E-06,1.600000E-06
3.744,1.317500E-06,1.600000E-06
3.745,1.317500E-06,1.600000E-06
3.747,1.537100E-06,1.600000E-06
3.748,1.537100E-06,1.600000E-06
3.750,1.537100E-06,1.600000E-06
3.751,1.537100E-06,1.600000E-06
3.753,1.537100E-06,1.600000E-06
3.754,1.537100E-06,1.600000E-06
3.756,1.317500E-06,1.600000E-06
3.757,1.537100E-06,1.600000E-06
3.759,1.537100E-06,1.600000E-06
3.760,1.537100E-06,1.600000E-06
3.762,1.537100E-06,1.600000E-06
3.763,1.537100E-06,1.600000E-06
3.765,1.537100E-06,1.600000E-06
3.766,1.317500E-06,1.600000E-06
3.768,1.317500E-06,1.600000E-06
3.769,1.317500E-06,1.600000E-06
3.771,1.317500E-06,1.600000E-06
3.772,1.317500E-06,1.600000E-06
3.774,1.537100E-06,1.600000E-06
3.775,1.537100E-06,1.600000E-06
3.777,1.537100E-06,1.600000E-06
3.778,1.537100E-06,1.600000E-06
3.780,1.537100E-06,1.600000E-06
3.781,1.537100E-06,1.600000E-06
3.783,1.537100E-06,1.600000E-06
3.784,1.976300E-06,1.600000E-06
3.786,2.195900E-06,1.600000E-06
3.787,2.415500E-06,1.600000E-06
3.789,2.415500E-06,1.600000E-06
3.790,2.415500E-06,1.600000E-06
3.792,2.854600E-06,1.600000E-06
3.793,2.415500E-06,1.600000E-06
3.795,2.195900E-06,1.600000E-06
3.796,1.976300E-06,1.600000E-06
3.798,1.976300E-06,1.600000E-06
3.799,1.976300E-06,1.600000E-06
3.801,1.317500E-06,1.600000E-06
3.802,1.317500E-06,1.600000E-06
3.804,1.317500E-06,1.600000E-06
3.805,1.317500E-06,1.600000E-06
3.807,1.317500E-06,1.600000E-06
3.808,1.317500E-06,1.600000E-06
3.810,1.317500E-06,1.600000E-06
3.811,1.317500E-06,1.600000E-06
3.813,1.317500E-06,1.600000E-06
3.814,1.317500E-06,1.600000E-06
3.816,1.537100E-06,1.600000E-06
3.817,1.537100E-06,1.600000E-06
3.819,1.537100E-06,1.600000E-06
3.820,1.537100E-06,1.600000E-06
3.822,1.537100E-06,1.600000E-06
3.823,1.537100E-06,1.600000E-06
3.825,1.317500E-06,1.600000E-06
3.826,1.317500E-06,1.600000E-06
3.828,1.317500E-06,1.600000E-06
3.829,1.317500E-06,1.600000E-06
3.831,1.317500E-06,1.600000E-06
3.832,1.537100E-06,1.600000E-06
3.834,1.976300E-06,1.600000E-06
3.835,1.976300E-06,1.600000E-06
3.837,1.976300E-06,1.600000E-06
3.838,1.976300E-06,1.600000E-06
3.840,1.976300E-06,1.600000E-06
3.841,2.195900E-06,1.600000E-06
3.843,1.756700E-06,1.600000E-06
3.844,1.756700E-06,1.600000E-06
3.846,1.756700E-06,1.600000E-06
3.847,1.756700E-06,1.600000E-06
3.849,1.756700E-06,1.600000E-06
3.850,1.756700E-06,1.600000E-06
3.852,1.976300E-06,1.600000E-06
3.853,1.976300E-06,1.600000E-06
3.855,1.976300E-06,1.600000E-06
3.856,1.976300E-06,1.600000E-06
3.858,2.195900E-06,1.600000E-06
3.859,1.756700E-06,1.600000E-06
3.861,1.537100E-06,1.600000E-06
3.862,1.756700E-06,1.600000E-06
3.864,1.976300E-06,1.600000E-06
3.865,1.976300E-06,1.600000E-06
3.867,1.976300E-06,1.600000E-06
3.868,1.976300E-06,1.600000E-06
3.870,1.976300E-06,1.600000E-06
3.871,1.756700E-06,1.600000E-06
3.873,1.537100E-06,1.600000E-06
3.874,1.537100E-06,1.600000E-06
3.876,1.756700E-06,1.600000E-06
3.877,1.976300E-06,1.600000E-06
3.879,1.976300E-06,1.600000E-06
3.880,1.976300E-06,1.600000E-06
3.882,1.976300E-06,1.600000E-06
3.883,2.195900E-06,1.600000E-06
3.885,1.756700E-06,1.600000E-06
3.886,1.537100E-06,1.600000E-06
3.888,1.537100E-06,1.600000E-06
3.889,1.537100E-06,1.600000E-06
3.891,1.976300E-06,1.600000E-06
3.892,1.756700E-06,1.600000E-06
3.894,1.756700E-06,1.600000E-06
3.895,1.756700E-06,1.600000E-06
3.897,1.756700E-06,1.600000E-06
3.898,2.415500E-06,1.600000E-06
3.900,2.415500E-06,1.600000E-06
3.901,2.415500E-06,1.600000E-06
3.903,2.415500E-06,1.600000E-06
3.904,2.635000E-06,1.600000E-06
3.906,2.635000E-06,1.600000E-06
3.907,1.976300E-06,1.600000E-06
3.909,1.537100E-06,1.600000E-06
3.910,1.537100E-06,1.600000E-06
3.912,1.756700E-06,1.600000E-06
3.913,1.537100E-06,1.600000E-06
3.915,1.537100E-06,1.600000E-06
3.916,1.537100E-06,1.600000E-06
3.918,1.537100E-06,1.600000E-06
3.919,2.415500E-06,1.600000E-06
3.921,2.195900E-06,1.600100E-06
3.922,2.195900E-06,1.600300E-06
3.924,2.195900E-06,1.600900E-06
3.925,2.195900E-06,1.602100E-06
3.927,2.415500E-06,1.604800E-06
3.928,1.537100E-06,1.609900E-06
3.930,2.195900E-06,1.619000E-06
3.931,2.195900E-06,1.634100E-06
3.933,2.415500E-06,1.656900E-06
3.934,3.074200E-06,1.688700E-06
3.936,3.074200E-06,1.729200E-06
3.937,3.293800E-06,1.776300E-06
3.939,3.293800E-06,1.825500E-06
3.940,3.513400E-06,1.870900E-06
3.942,3.293800E-06,1.905800E-06
3.943,2.635000E-06,1.924600E-06
3.945,2.415500E-06,1.924200E-06
3.946,2.415500E-06,1.904600E-06
3.948,1.756700E-06,1.869000E-06
3.949,1.756700E-06,1.823200E-06
3.951,1.756700E-06,1.773700E-06
3.952,2.635000E-06,1.726700E-06
3.954,2.635000E-06,1.686600E-06
3.955,2.635000E-06,1.655500E-06
3.957,2.635000E-06,1.633900E-06
3.958,2.635000E-06,1.621100E-06
3.960,2.854600E-06,1.616700E-06
3.961,3.074200E-06,1.621200E-06
3.963,3.074200E-06,1.637500E-06
3.964,2.854600E-06,1.671000E-06
3.966,3.074200E-06,1.730100E-06
3.967,3.074200E-06,1.825100E-06
3.969,3.513400E-06,1.966800E-06
3.970,2.415500E-06,2.163900E-06
3.972,2.635000E-06,2.420600E-06
3.973,2.635000E-06,2.734100E-06
3.975,2.854600E-06,3.093500E-06
3.976,3.513400E-06,3.481100E-06
3.978,3.513400E-06,3.873600E-06
3.979,3.952600E-06,4.244900E-06
3.981,4.391700E-06,4.569400E-06
3.982,4.830900E-06,4.823500E-06
3.984,5.489700E-06,4.988300E-06
3.985,5.928800E-06,5.050400E-06
3.987,6.368000E-06,5.003200E-06
3.988,7.026800E-06,4.848100E-06
3.990,7.685500E-06,4.594700E-06
3.991,8.783500E-06,4.261600E-06
3.993,8.344300E-06,3.875100E-06
3.994,7.466000E-06,3.467900E-06
3.996,6.807200E-06,3.076100E-06
3.997,6.368000E-06,2.737100E-06
3.999,5.050500E-06,2.488400E-06
4.000,4.391700E-06,3.744800E-06
4.002,3.733000E-06,3.361500E-06
4.003,3.513400E-06,2.985500E-06
4.005,3.074200E-06,2.631700E-06
4.006,2.635000E-06,2.312400E-06
4.008,3.513400E-06,2.126600E-06
4.009,3.952600E-06,2.166100E-06
4.011,4.172200E-06,2.479000E-06
4.012,5.270100E-06,3.137600E-06
4.014,6.148400E-06,4.197200E-06
4.015,8.124700E-06,5.660400E-06
4.017,1.032100E-05,7.559900E-06
4.018,1.229700E-05,9.963200E-06
4.020,1.427300E-05,1.291000E-05
4.021,1.471200E-05,1.645200E-05
4.023,1.734700E-05,2.060200E-05
4.024,1.888400E-05,2.532200E-05
4.026,2.152000E-05,3.054500E-05
4.027,2.217800E-05,3.623000E-05
4.029,2.722900E-05,4.230100E-05
4.030,3.469500E-05,4.866700E-05
4.032,3.842800E-05,5.524700E-05
4.033,4.194100E-05,6.194900E-05
4.035,4.369800E-05,6.863500E-05
4.036,4.633300E-05,7.521500E-05
4.038,4.874800E-05,8.155900E-05
4.039,4.699200E-05,8.756500E-05
4.041,4.787000E-05,9.310500E-05
4.042,4.852900E-05,9.806800E-05
4.044,4.962700E-05,1.023600E-04
4.045,5.072500E-05,1.058800E-04
4.047,5.138300E-05,1.085900E-04
4.048,5.731200E-05,1.104100E-04
4.050,5.906900E-05,1.113100E-04
4.051,6.258200E-05,1.112800E-04
4.053,6.082600E-05,1.103100E-04
4.054,6.390000E-05,1.084200E-04
4.056,5.928800E-05,1.056600E-04
4.057,5.270100E-05,1.020700E-04
4.059,5.006600E-05,9.774300E-05
4.060,4.567400E-05,9.275800E-05
4.062,4.633300E-05,8.721200E-05
4.063,4.018400E-05,8.119500E-05
4.065,3.886700E-05,7.484100E-05
4.066,3.557300E-05,6.826100E-05
4.068,3.315800E-05,6.157900E-05
4.069,2.876600E-05,5.491600E-05
4.071,2.525300E-05,4.837200E-05
4.072,2.305700E-05,4.203400E-05
4.074,2.086100E-05,3.600700E-05
4.075,1.866500E-05,3.035500E-05
4.077,1.515200E-05,2.515200E-05
4.078,1.427300E-05,2.044900E-05
4.080,1.097900E-05,1.632600E-05
4.081,8.783500E-06,1.282100E-05
4.083,7.685500E-06,9.899500E-06
4.084,6.807200E-06,7.519700E-06
4.086,5.709300E-06,5.625800E-06
4.087,4.391700E-06,4.173000E-06
4.089,4.611300E-06,3.117200E-06
4.090,4.611300E-06,2.439000E-06
4.092,3.513400E-06,2.095300E-06
4.093,3.074200E-06,2.028200E-06
4.095,2.854600E-06,2.178500E-06
4.096,2.415500E-06,2.458700E-06
4.098,2.415500E-06,2.772600E-06
4.099,2.415500E-06,3.108500E-06
